Date,Race,Rank,Rider,CQ
10/09/2015,"Vuelta a España, Stage 18 : Roa - Riaza",86.,BOUET Maxime,0
9/09/2015,"Vuelta a España, Stage 17 : Burgos - Burgos I.T.T.",34.,BOUET Maxime,0
7/09/2015,"Vuelta a España, Stage 16 : Luarca - Alto Ermita de Alba",47.,BOUET Maxime,0
6/09/2015,"Vuelta a España, Stage 15 : Comillas - Alto de Sotres",36.,BOUET Maxime,0
5/09/2015,"Vuelta a España, Stage 14 : Vitoria - Alto Campoo",46.,BOUET Maxime,0
4/09/2015,"Vuelta a España, Stage 13 : Calatayud - Tarazona",71.,BOUET Maxime,0
3/09/2015,"Vuelta a España, Stage 12 : Escaldes (AND) - Lleida",57.,BOUET Maxime,0
2/09/2015,"Vuelta a España, Stage 11 : Andorra la Vella (AND) - Cortals d´Encamp (AND)",36.,BOUET Maxime,0
31/08/2015,"Vuelta a España, Stage 10 : Valencia - Castellon",13.,BOUET Maxime,0
30/08/2015,"Vuelta a España, Stage 9 : Torrevieja - Alto Cumbre del Sol",39.,BOUET Maxime,0
29/08/2015,"Vuelta a España, Stage 8 : Puebla de Don Fadrique - Murcia",60.,BOUET Maxime,0
28/08/2015,"Vuelta a España, Stage 7 : Jodar - La Alpujarra",41.,BOUET Maxime,0
27/08/2015,"Vuelta a España, Stage 6 : Cordoba - Sierra de Cazorla",41.,BOUET Maxime,0
26/08/2015,"Vuelta a España, Stage 5 : Rota - Alcala de Guadaira",61.,BOUET Maxime,0
25/08/2015,"Vuelta a España, Stage 4 : Estepona - Vejer de la Frontera",39.,BOUET Maxime,0
24/08/2015,"Vuelta a España, Stage 3 : Mijas - Malaga",31.,BOUET Maxime,0
23/08/2015,"Vuelta a España, Stage 2 : Alhaurin de la Torre - Caminito del Rey",24.,BOUET Maxime,0
22/08/2015,"Vuelta a España, Stage 1 : Puerto Banus - Marbella T.T.T.",5.,BOUET Maxime,0
8/08/2015,Tour de Pologne,47.,BOUET Maxime,5
8/08/2015,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",15.,BOUET Maxime,0
7/08/2015,"Tour de Pologne, Stage 6 : Bukowina Tatrzanska - Bukowina Tatrzanska",50.,BOUET Maxime,0
6/08/2015,"Tour de Pologne, Stage 5 : Nowy Sacz - Zakopane",45.,BOUET Maxime,0
5/08/2015,"Tour de Pologne, Stage 4 : Jaworzno - Nowy Sacz",51.,BOUET Maxime,0
4/08/2015,"Tour de Pologne, Stage 3 : Zawiercie - Katowice",99.,BOUET Maxime,0
3/08/2015,"Tour de Pologne, Stage 2 : Czestochowa - Dabrowa Gornicza",75.,BOUET Maxime,0
2/08/2015,"Tour de Pologne, Stage 1 : Warszawa - Warszawa",94.,BOUET Maxime,0
18/06/2015,European Games (Baku) I.T.T.,15.,BOUET Maxime,0
12/06/2015,"Critérium du Dauphiné, Stage 6 : Saint-Bonnet-en-Champsaur - Villard-de-Lans (Côte 2000)",DNF,BOUET Maxime,0
11/06/2015,"Critérium du Dauphiné, Stage 5 : Digne-les-Bains - Pra-Loup",71.,BOUET Maxime,0
10/06/2015,"Critérium du Dauphiné, Stage 4 : Anneyron - Sisteron",13.,BOUET Maxime,0
9/06/2015,"Critérium du Dauphiné, Stage 3 : Roanne - Montagny T.T.T.",4.,BOUET Maxime,2
8/06/2015,"Critérium du Dauphiné, Stage 2 : Le Bourget-du-Lac - Villars-les-Dombe",115.,BOUET Maxime,0
7/06/2015,"Critérium du Dauphiné, Stage 1 : Ugine - Albertville",70.,BOUET Maxime,0
31/05/2015,Giro d'Italia,47.,BOUET Maxime,19
31/05/2015,"Giro d'Italia, Stage 21 : Torino - Milano",131.,BOUET Maxime,0
30/05/2015,"Giro d'Italia, Stage 20 : Saint-Vincent - Sestriere",39.,BOUET Maxime,0
29/05/2015,"Giro d'Italia, Stage 19 : Gravellona Toce - Cervinia",65.,BOUET Maxime,0
28/05/2015,"Giro d'Italia, Stage 18 : Melide (SUI) - Verbania",34.,BOUET Maxime,0
27/05/2015,"Giro d'Italia, Stage 17 : Tirano - Lugano (SUI)",48.,BOUET Maxime,0
26/05/2015,"Giro d'Italia, Stage 16 : Pinzolo - Aprica",46.,BOUET Maxime,0
24/05/2015,"Giro d'Italia, Stage 15 : Marostica - Madonna di Campiglio",55.,BOUET Maxime,0
23/05/2015,"Giro d'Italia, Stage 14 : Treviso - Valdobbiadene I.T.T.",51.,BOUET Maxime,0
22/05/2015,"Giro d'Italia, Stage 13 : Montecchio Maggiore - Lido di Jesolo",60.,BOUET Maxime,0
21/05/2015,"Giro d'Italia, Stage 12 : Imola - Vicenza",61.,BOUET Maxime,0
20/05/2015,"Giro d'Italia, Stage 11 : Forli - Imola",38.,BOUET Maxime,0
19/05/2015,"Giro d'Italia, Stage 10 : Civitanova Marche - Forli",54.,BOUET Maxime,0
17/05/2015,"Giro d'Italia, Stage 9 : Benevento - San Giorgio del Sannio",174.,BOUET Maxime,0
16/05/2015,"Giro d'Italia, Stage 8 : Fiuggi - Campitello Matese",90.,BOUET Maxime,0
15/05/2015,"Giro d'Italia, Stage 7 : Grosseto - Fiuggi",68.,BOUET Maxime,0
14/05/2015,"Giro d'Italia, Stage 6 : Montecatini Terme - Castiglione della Pescaia",84.,BOUET Maxime,0
13/05/2015,"Giro d'Italia, Stage 5 : La Spezia - Abetone",61.,BOUET Maxime,0
12/05/2015,"Giro d'Italia, Stage 4 : Chiavari - La Spezia",70.,BOUET Maxime,0
11/05/2015,"Giro d'Italia, Stage 3 : Rapallo - Sestri Levante",67.,BOUET Maxime,0
10/05/2015,"Giro d'Italia, Stage 2 : Albenga - Genova",72.,BOUET Maxime,0
9/05/2015,"Giro d'Italia, Stage 1 : San Lorenzo al Mare - Sanremo T.T.T.",4.,BOUET Maxime,3
3/05/2015,Tour de Romandie,45.,BOUET Maxime,5
3/05/2015,"Tour de Romandie, Stage 6 : Lausanne - Lausanne I.T.T.",52.,BOUET Maxime,0
2/05/2015,"Tour de Romandie, Stage 5 : Fribourg - Champex-Lac",40.,BOUET Maxime,0
1/05/2015,"Tour de Romandie, Stage 4 : La Neuveville - Fribourg",52.,BOUET Maxime,0
30/04/2015,"Tour de Romandie, Stage 3 : Moutier - Porrentruy",48.,BOUET Maxime,0
29/04/2015,"Tour de Romandie, Stage 2 : Apples - Saint-Imier",61.,BOUET Maxime,0
28/04/2015,"Tour de Romandie, Stage 1 : Vallée de Joux - Juraparc T.T.T.",4.,BOUET Maxime,2
26/04/2015,Liège - Bastogne - Liège,DNF,BOUET Maxime,0
22/04/2015,Flèche Wallonne,106.,BOUET Maxime,5
29/03/2015,"Volta a Catalunya, Stage 7 : L'Hospitalet de Llobregat - Barcelona",DNF,BOUET Maxime,0
28/03/2015,"Volta a Catalunya, Stage 6 : Cervera - Port Aventura",74.,BOUET Maxime,0
27/03/2015,"Volta a Catalunya, Stage 5 : Alp - Valls",67.,BOUET Maxime,0
26/03/2015,"Volta a Catalunya, Stage 4 : Tona - Alp/La Molina",58.,BOUET Maxime,0
25/03/2015,"Volta a Catalunya, Stage 3 : Girona - Girona",80.,BOUET Maxime,0
24/03/2015,"Volta a Catalunya, Stage 2 : Mataro - Olot",70.,BOUET Maxime,0
23/03/2015,"Volta a Catalunya, Stage 1 : Calella - Calella",39.,BOUET Maxime,0
15/03/2015,Paris - Nice,18.,BOUET Maxime,26
15/03/2015,"Paris - Nice, Stage 7 : Nice - Col d'Eze I.T.T.",54.,BOUET Maxime,0
14/03/2015,"Paris - Nice, Stage 6 : Vence - Nice",23.,BOUET Maxime,0
13/03/2015,"Paris - Nice, Stage 5 : Saint-Etienne - Rasteau",33.,BOUET Maxime,0
12/03/2015,"Paris - Nice, Stage 4 : Varennes-sur-Allier - Croix-de-Chaubouret",29.,BOUET Maxime,0
11/03/2015,"Paris - Nice, Stage 3 : Saint-Amand-Montrond - Saint-Pourçain-sur-Sioule",69.,BOUET Maxime,0
10/03/2015,"Paris - Nice, Stage 2 : Saint-Aignan - Saint-Amand-Montrond",83.,BOUET Maxime,0
9/03/2015,"Paris - Nice, Stage 1 : Saint-Rémy-lès-Chevreuse - Contres",95.,BOUET Maxime,0
8/03/2015,"Paris - Nice, Prologue : Maurepas I.T.T.",58.,BOUET Maxime,0
1/03/2015,Drôme Classic,25.,BOUET Maxime,0
28/02/2015,Classic Sud Ardèche - Souvenir Francis Delpech,28.,BOUET Maxime,0
1/02/2015,Cadel Evans Great Ocean Road Race,33.,BOUET Maxime,0
25/01/2015,Tour Down Under,15.,BOUET Maxime,32
25/01/2015,"Tour Down Under, Stage 6 : Adelaide - Adelaide",36.,BOUET Maxime,0
24/01/2015,"Tour Down Under, Stage 5 : McLaren Vale - Willunga Hill",27.,BOUET Maxime,0
23/01/2015,"Tour Down Under, Stage 4 : Glenelg - Mount Barker",42.,BOUET Maxime,0
22/01/2015,"Tour Down Under, Stage 3 : Norwood - Paracombe",4.,BOUET Maxime,8
21/01/2015,"Tour Down Under, Stage 2 : Unley - Stirling",27.,BOUET Maxime,0
20/01/2015,"Tour Down Under, Stage 1 : Tanunda - Campbelltown",68.,BOUET Maxime,0
11/10/2015,Abu Dhabi Tour,6.,BRAMBILLA Gianluca,45
10/10/2015,"Abu Dhabi Tour, Stage 3 : Al Ain - Jebel Hafeet",6.,BRAMBILLA Gianluca,0
4/10/2015,Il Lombardia,10.,BRAMBILLA Gianluca,62
2/10/2015,Gran Piemonte,56.,BRAMBILLA Gianluca,0
19/09/2015,Classic Impanis - Van Petegem,33.,BRAMBILLA Gianluca,0
13/09/2015,Vuelta a España,13.,BRAMBILLA Gianluca,104
13/09/2015,"Vuelta a España, Stage 21 : Alcala de Henares - Madrid",48.,BRAMBILLA Gianluca,0
12/09/2015,"Vuelta a España, Stage 20 : San Lorenzo de El Escorial - Cercedilla",32.,BRAMBILLA Gianluca,0
11/09/2015,"Vuelta a España, Stage 19 : Medina del Campo - Avila",47.,BRAMBILLA Gianluca,0
10/09/2015,"Vuelta a España, Stage 18 : Roa - Riaza",9.,BRAMBILLA Gianluca,2
9/09/2015,"Vuelta a España, Stage 17 : Burgos - Burgos I.T.T.",35.,BRAMBILLA Gianluca,0
7/09/2015,"Vuelta a España, Stage 16 : Luarca - Alto Ermita de Alba",24.,BRAMBILLA Gianluca,0
6/09/2015,"Vuelta a España, Stage 15 : Comillas - Alto de Sotres",19.,BRAMBILLA Gianluca,0
5/09/2015,"Vuelta a España, Stage 14 : Vitoria - Alto Campoo",39.,BRAMBILLA Gianluca,0
4/09/2015,"Vuelta a España, Stage 13 : Calatayud - Tarazona",13.,BRAMBILLA Gianluca,0
3/09/2015,"Vuelta a España, Stage 12 : Escaldes (AND) - Lleida",75.,BRAMBILLA Gianluca,0
2/09/2015,"Vuelta a España, Stage 11 : Andorra la Vella (AND) - Cortals d´Encamp (AND)",20.,BRAMBILLA Gianluca,0
31/08/2015,"Vuelta a España, Stage 10 : Valencia - Castellon",14.,BRAMBILLA Gianluca,0
30/08/2015,"Vuelta a España, Stage 9 : Torrevieja - Alto Cumbre del Sol",19.,BRAMBILLA Gianluca,0
29/08/2015,"Vuelta a España, Stage 8 : Puebla de Don Fadrique - Murcia",15.,BRAMBILLA Gianluca,0
28/08/2015,"Vuelta a España, Stage 7 : Jodar - La Alpujarra",25.,BRAMBILLA Gianluca,0
27/08/2015,"Vuelta a España, Stage 6 : Cordoba - Sierra de Cazorla",31.,BRAMBILLA Gianluca,0
26/08/2015,"Vuelta a España, Stage 5 : Rota - Alcala de Guadaira",34.,BRAMBILLA Gianluca,0
25/08/2015,"Vuelta a España, Stage 4 : Estepona - Vejer de la Frontera",18.,BRAMBILLA Gianluca,0
24/08/2015,"Vuelta a España, Stage 3 : Mijas - Malaga",51.,BRAMBILLA Gianluca,0
23/08/2015,"Vuelta a España, Stage 2 : Alhaurin de la Torre - Caminito del Rey",16.,BRAMBILLA Gianluca,0
22/08/2015,"Vuelta a España, Stage 1 : Puerto Banus - Marbella T.T.T.",5.,BRAMBILLA Gianluca,0
8/08/2015,Tour de Pologne,26.,BRAMBILLA Gianluca,10
8/08/2015,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",52.,BRAMBILLA Gianluca,0
7/08/2015,"Tour de Pologne, Stage 6 : Bukowina Tatrzanska - Bukowina Tatrzanska",52.,BRAMBILLA Gianluca,0
6/08/2015,"Tour de Pologne, Stage 5 : Nowy Sacz - Zakopane",17.,BRAMBILLA Gianluca,0
5/08/2015,"Tour de Pologne, Stage 4 : Jaworzno - Nowy Sacz",48.,BRAMBILLA Gianluca,0
4/08/2015,"Tour de Pologne, Stage 3 : Zawiercie - Katowice",38.,BRAMBILLA Gianluca,0
3/08/2015,"Tour de Pologne, Stage 2 : Czestochowa - Dabrowa Gornicza",23.,BRAMBILLA Gianluca,0
2/08/2015,"Tour de Pologne, Stage 1 : Warszawa - Warszawa",14.,BRAMBILLA Gianluca,0
27/06/2015,National Championships Italy (Legnano-Superga) R.R.,7.,BRAMBILLA Gianluca,42
21/06/2015,Tour de Suisse,23.,BRAMBILLA Gianluca,14
21/06/2015,"Tour de Suisse, Stage 8 : Bern - Bern I.T.T.",52.,BRAMBILLA Gianluca,0
20/06/2015,"Tour de Suisse, Stage 7 : Bern - Bern",70.,BRAMBILLA Gianluca,0
19/06/2015,"Tour de Suisse, Stage 6 : Biel - Düdingen",47.,BRAMBILLA Gianluca,0
18/06/2015,"Tour de Suisse, Stage 5 : Wil - Biel",65.,BRAMBILLA Gianluca,0
17/06/2015,"Tour de Suisse, Stage 4 : Unterterzen - Sölden/Rettenbachgletscher (AUT)",27.,BRAMBILLA Gianluca,0
16/06/2015,"Tour de Suisse, Stage 3 : Flims - Schwarzenbach",26.,BRAMBILLA Gianluca,0
15/06/2015,"Tour de Suisse, Stage 2 : Quinto - Olivone",23.,BRAMBILLA Gianluca,0
14/06/2015,"Tour de Suisse, Stage 1 : Risch-Rotkreuz - Risch-Rotkreuz",29.,BRAMBILLA Gianluca,0
13/06/2015,"Tour de Suisse, Prologue : Risch-Rotkreuz I.T.T.",72.,BRAMBILLA Gianluca,0
26/04/2015,Liège - Bastogne - Liège,DNF,BRAMBILLA Gianluca,0
22/04/2015,Flèche Wallonne,34.,BRAMBILLA Gianluca,5
29/03/2015,Volta a Catalunya,18.,BRAMBILLA Gianluca,23
29/03/2015,"Volta a Catalunya, Stage 7 : L'Hospitalet de Llobregat - Barcelona",10.,BRAMBILLA Gianluca,0
28/03/2015,"Volta a Catalunya, Stage 6 : Cervera - Port Aventura",72.,BRAMBILLA Gianluca,0
27/03/2015,"Volta a Catalunya, Stage 5 : Alp - Valls",60.,BRAMBILLA Gianluca,0
26/03/2015,"Volta a Catalunya, Stage 4 : Tona - Alp/La Molina",20.,BRAMBILLA Gianluca,0
25/03/2015,"Volta a Catalunya, Stage 3 : Girona - Girona",17.,BRAMBILLA Gianluca,0
24/03/2015,"Volta a Catalunya, Stage 2 : Mataro - Olot",25.,BRAMBILLA Gianluca,0
23/03/2015,"Volta a Catalunya, Stage 1 : Calella - Calella",81.,BRAMBILLA Gianluca,0
17/03/2015,Tirreno - Adriatico,20.,BRAMBILLA Gianluca,20
17/03/2015,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",74.,BRAMBILLA Gianluca,0
16/03/2015,"Tirreno - Adriatico, Stage 6 : Rieti - Porto Sant'Elpidio",15.,BRAMBILLA Gianluca,0
15/03/2015,"Tirreno - Adriatico, Stage 5 : Esanatoglia - Terminillo",23.,BRAMBILLA Gianluca,0
14/03/2015,"Tirreno - Adriatico, Stage 4 : Indicatore - Castelraimondo",24.,BRAMBILLA Gianluca,0
13/03/2015,"Tirreno - Adriatico, Stage 3 : Cascina - Arezzo",60.,BRAMBILLA Gianluca,0
12/03/2015,"Tirreno - Adriatico, Stage 2 : Camaiore - Cascina",120.,BRAMBILLA Gianluca,0
11/03/2015,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore I.T.T.",99.,BRAMBILLA Gianluca,0
1/03/2015,Drôme Classic,10.,BRAMBILLA Gianluca,12
28/02/2015,Classic Sud Ardèche - Souvenir Francis Delpech,53.,BRAMBILLA Gianluca,0
11/09/2015,"Tour of Britain, Stage 6 : Stoke-on-Trent - Nottingham",DNF,CAVENDISH Mark,0
9/09/2015,"Tour of Britain, Stage 4 : Edinburgh - Blythe",13.,CAVENDISH Mark,0
6/09/2015,"Tour of Britain, Stage 1 : Beaumaris - Wrexham",2.,CAVENDISH Mark,15
23/08/2015,Vattenfall Cyclassics - Hamburg,66.,CAVENDISH Mark,5
2/08/2015,Ride London - Surrey Classic,44.,CAVENDISH Mark,0
26/07/2015,Tour de France,142.,CAVENDISH Mark,20
26/07/2015,"Tour de France, Stage 21 : Sèvres - Paris",6.,CAVENDISH Mark,10
25/07/2015,"Tour de France, Stage 20 : Modane - L'Alpe d'Huez",156.,CAVENDISH Mark,0
24/07/2015,"Tour de France, Stage 19 : Saint-Jean-de-Maurienne - La Toussuire",119.,CAVENDISH Mark,0
23/07/2015,"Tour de France, Stage 18 : Gap - Saint-Jean-de-Maurienne",103.,CAVENDISH Mark,0
22/07/2015,"Tour de France, Stage 17 : Digne-Les-Bains - Pra-Loup",132.,CAVENDISH Mark,0
20/07/2015,"Tour de France, Stage 16 : Bourg-de-Péage - Gap",147.,CAVENDISH Mark,0
19/07/2015,"Tour de France, Stage 15 : Mende - Valence",151.,CAVENDISH Mark,0
18/07/2015,"Tour de France, Stage 14 : Rodez - Mende (Croix Neuve)",147.,CAVENDISH Mark,0
17/07/2015,"Tour de France, Stage 13 : Muret - Rodez",37.,CAVENDISH Mark,0
16/07/2015,"Tour de France, Stage 12 : Lannemezan - Plateau de Beille",167.,CAVENDISH Mark,0
15/07/2015,"Tour de France, Stage 11 : Pau - Cauterets",155.,CAVENDISH Mark,0
14/07/2015,"Tour de France, Stage 10 : Tarbes - La Pierre-Saint-Martin",171.,CAVENDISH Mark,0
12/07/2015,"Tour de France, Stage 9 : Vannes - Plumelec T.T.T.",-,CAVENDISH Mark,0
11/07/2015,"Tour de France, Stage 8 : Rennes - Mur de Bretagne",163.,CAVENDISH Mark,0
10/07/2015,"Tour de France, Stage 7 : Livarot - Fougères",1.,CAVENDISH Mark,80
9/07/2015,"Tour de France, Stage 6 : Abbeville - Le Havre",52.,CAVENDISH Mark,0
8/07/2015,"Tour de France, Stage 5 : Arras - Amiens",3.,CAVENDISH Mark,35
7/07/2015,"Tour de France, Stage 4 : Seraing (BEL) - Cambrai",12.,CAVENDISH Mark,0
6/07/2015,"Tour de France, Stage 3 : Antwerpen (BEL) - Huy (BEL)",170.,CAVENDISH Mark,0
5/07/2015,"Tour de France, Stage 2 : Utrecht (NED) - Neeltje Jans (NED)",4.,CAVENDISH Mark,25
4/07/2015,"Tour de France, Stage 1 : Utrecht (NED) I.T.T.",123.,CAVENDISH Mark,0
28/06/2015,National Championships Great Britain (Lincoln) R.R.,2.,CAVENDISH Mark,60
21/06/2015,Tour de Suisse,107.,CAVENDISH Mark,5
21/06/2015,"Tour de Suisse, Stage 8 : Bern - Bern I.T.T.",118.,CAVENDISH Mark,0
20/06/2015,"Tour de Suisse, Stage 7 : Bern - Bern",101.,CAVENDISH Mark,0
19/06/2015,"Tour de Suisse, Stage 6 : Biel - Düdingen",28.,CAVENDISH Mark,0
18/06/2015,"Tour de Suisse, Stage 5 : Wil - Biel",6.,CAVENDISH Mark,3
17/06/2015,"Tour de Suisse, Stage 4 : Unterterzen - Sölden/Rettenbachgletscher (AUT)",130.,CAVENDISH Mark,0
16/06/2015,"Tour de Suisse, Stage 3 : Flims - Schwarzenbach",105.,CAVENDISH Mark,0
15/06/2015,"Tour de Suisse, Stage 2 : Quinto - Olivone",148.,CAVENDISH Mark,0
14/06/2015,"Tour de Suisse, Stage 1 : Risch-Rotkreuz - Risch-Rotkreuz",110.,CAVENDISH Mark,0
13/06/2015,"Tour de Suisse, Prologue : Risch-Rotkreuz I.T.T.",39.,CAVENDISH Mark,0
17/05/2015,Tour of California,67.,CAVENDISH Mark,0
17/05/2015,"Tour of California, Stage 8 : Los Angeles - Los Angeles",1.,CAVENDISH Mark,25
14/05/2015,"Tour of California, Stage 5 : Santa Barbara - Santa Clarita",1.,CAVENDISH Mark,25
13/05/2015,"Tour of California, Stage 4 : Pismo Beach - Avila Beach",3.,CAVENDISH Mark,10
11/05/2015,"Tour of California, Stage 2 : Nevada City - Lodi",leader,CAVENDISH Mark,8
11/05/2015,"Tour of California, Stage 2 : Nevada City - Lodi",1.,CAVENDISH Mark,25
10/05/2015,"Tour of California, Stage 1 : Sacramento - Sacramento",leader,CAVENDISH Mark,8
10/05/2015,"Tour of California, Stage 1 : Sacramento - Sacramento",1.,CAVENDISH Mark,25
3/05/2015,Presidential Tour of Turkey,71.,CAVENDISH Mark,0
3/05/2015,"Presidential Tour of Turkey, Stage 8 : Istanbul - Istanbul",2.,CAVENDISH Mark,15
2/05/2015,"Presidential Tour of Turkey, Stage 7 : Selçuk - Izmir",1.,CAVENDISH Mark,25
30/04/2015,"Presidential Tour of Turkey, Stage 5 : Mugla - Pamukkale",15.,CAVENDISH Mark,0
27/04/2015,"Presidential Tour of Turkey, Stage 2 : Alanya - Antalya",leader,CAVENDISH Mark,8
27/04/2015,"Presidential Tour of Turkey, Stage 2 : Alanya - Antalya",1.,CAVENDISH Mark,25
26/04/2015,"Presidential Tour of Turkey, Stage 1 : Alanya - Alanya",leader,CAVENDISH Mark,8
26/04/2015,"Presidential Tour of Turkey, Stage 1 : Alanya - Alanya",1.,CAVENDISH Mark,25
29/03/2015,Gent - Wevelgem,DNF,CAVENDISH Mark,0
25/03/2015,Dwars door Vlaanderen,61.,CAVENDISH Mark,0
22/03/2015,Milano - Sanremo,46.,CAVENDISH Mark,5
16/03/2015,"Tirreno - Adriatico, Stage 6 : Rieti - Porto Sant'Elpidio",DNF,CAVENDISH Mark,0
15/03/2015,"Tirreno - Adriatico, Stage 5 : Esanatoglia - Terminillo",139.,CAVENDISH Mark,0
14/03/2015,"Tirreno - Adriatico, Stage 4 : Indicatore - Castelraimondo",159.,CAVENDISH Mark,0
13/03/2015,"Tirreno - Adriatico, Stage 3 : Cascina - Arezzo",119.,CAVENDISH Mark,0
12/03/2015,"Tirreno - Adriatico, Stage 2 : Camaiore - Cascina",14.,CAVENDISH Mark,0
11/03/2015,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore I.T.T.",30.,CAVENDISH Mark,0
1/03/2015,Kuurne - Brussel - Kuurne,1.,CAVENDISH Mark,80
15/02/2015,Clasica de Almeria,1.,CAVENDISH Mark,80
7/02/2015,Dubai Tour,1.,CAVENDISH Mark,160
7/02/2015,"Dubai Tour, Stage 4 : Dubai - Dubai",1.,CAVENDISH Mark,25
6/02/2015,"Dubai Tour, Stage 3 : Dubai - Hatta",17.,CAVENDISH Mark,0
5/02/2015,"Dubai Tour, Stage 2 : Dubai - Dubai",leader,CAVENDISH Mark,8
5/02/2015,"Dubai Tour, Stage 2 : Dubai - Dubai",2.,CAVENDISH Mark,15
4/02/2015,"Dubai Tour, Stage 1 : Dubai - Dubai",leader,CAVENDISH Mark,8
4/02/2015,"Dubai Tour, Stage 1 : Dubai - Dubai",1.,CAVENDISH Mark,25
25/01/2015,Tour de San Luis,86.,CAVENDISH Mark,0
25/01/2015,"Tour de San Luis, Stage 7 : San Luis - San Luis",1.,CAVENDISH Mark,20
21/01/2015,"Tour de San Luis, Stage 3 : Concaran - Juana Koslay",2.,CAVENDISH Mark,10
19/01/2015,"Tour de San Luis, Stage 1 : San Luis - Villa Mercedes",2.,CAVENDISH Mark,10
16/08/2015,"Czech Cycling Tour, Stage 4 : Olomouc - Dolany",DNF,CONTRERAS PINZON Rodrigo,0
25/01/2015,Tour de San Luis,5.,CONTRERAS PINZON Rodrigo,50
24/01/2015,"Tour de San Luis, Stage 6 : Achiras - Filo Sierras Comechingones",8.,CONTRERAS PINZON Rodrigo,0
23/01/2015,"Tour de San Luis, Stage 5 : San Luis - San Luis I.T.T.",15.,CONTRERAS PINZON Rodrigo,0
22/01/2015,"Tour de San Luis, Stage 4 : Villa Dolores - Alto El Amago",6.,CONTRERAS PINZON Rodrigo,0
20/01/2015,"Tour de San Luis, Stage 2 : La Punta - Mirador de Potrero",10.,CONTRERAS PINZON Rodrigo,0
19/09/2015,Classic Impanis - Van Petegem,39.,DE LA CRUZ MELGAREJO David,0
16/09/2015,GP de Wallonie,52.,DE LA CRUZ MELGAREJO David,0
27/08/2015,"Vuelta a España, Stage 6 : Cordoba - Sierra de Cazorla",DNS,DE LA CRUZ MELGAREJO David,0
26/08/2015,"Vuelta a España, Stage 5 : Rota - Alcala de Guadaira",183.,DE LA CRUZ MELGAREJO David,0
25/08/2015,"Vuelta a España, Stage 4 : Estepona - Vejer de la Frontera",111.,DE LA CRUZ MELGAREJO David,0
24/08/2015,"Vuelta a España, Stage 3 : Mijas - Malaga",136.,DE LA CRUZ MELGAREJO David,0
23/08/2015,"Vuelta a España, Stage 2 : Alhaurin de la Torre - Caminito del Rey",47.,DE LA CRUZ MELGAREJO David,0
22/08/2015,"Vuelta a España, Stage 1 : Puerto Banus - Marbella T.T.T.",5.,DE LA CRUZ MELGAREJO David,0
3/08/2015,"Tour de Pologne, Stage 2 : Czestochowa - Dabrowa Gornicza",DNF,DE LA CRUZ MELGAREJO David,0
2/08/2015,"Tour de Pologne, Stage 1 : Warszawa - Warszawa",40.,DE LA CRUZ MELGAREJO David,0
14/06/2015,Critérium du Dauphiné,13.,DE LA CRUZ MELGAREJO David,48
14/06/2015,"Critérium du Dauphiné, Stage 8 : Saint-Gervais-Mont Blanc - Modane (Valfréjus)",13.,DE LA CRUZ MELGAREJO David,0
13/06/2015,"Critérium du Dauphiné, Stage 7 : Montmélian - Saint-Gervais-Mont Blanc",14.,DE LA CRUZ MELGAREJO David,0
12/06/2015,"Critérium du Dauphiné, Stage 6 : Saint-Bonnet-en-Champsaur - Villard-de-Lans (Côte 2000)",18.,DE LA CRUZ MELGAREJO David,0
11/06/2015,"Critérium du Dauphiné, Stage 5 : Digne-les-Bains - Pra-Loup",24.,DE LA CRUZ MELGAREJO David,0
10/06/2015,"Critérium du Dauphiné, Stage 4 : Anneyron - Sisteron",59.,DE LA CRUZ MELGAREJO David,0
9/06/2015,"Critérium du Dauphiné, Stage 3 : Roanne - Montagny T.T.T.",4.,DE LA CRUZ MELGAREJO David,2
8/06/2015,"Critérium du Dauphiné, Stage 2 : Le Bourget-du-Lac - Villars-les-Dombe",133.,DE LA CRUZ MELGAREJO David,0
7/06/2015,"Critérium du Dauphiné, Stage 1 : Ugine - Albertville",66.,DE LA CRUZ MELGAREJO David,0
31/05/2015,Giro d'Italia,34.,DE LA CRUZ MELGAREJO David,36
31/05/2015,"Giro d'Italia, Stage 21 : Torino - Milano",74.,DE LA CRUZ MELGAREJO David,0
30/05/2015,"Giro d'Italia, Stage 20 : Saint-Vincent - Sestriere",16.,DE LA CRUZ MELGAREJO David,0
29/05/2015,"Giro d'Italia, Stage 19 : Gravellona Toce - Cervinia",59.,DE LA CRUZ MELGAREJO David,0
28/05/2015,"Giro d'Italia, Stage 18 : Melide (SUI) - Verbania",6.,DE LA CRUZ MELGAREJO David,7
27/05/2015,"Giro d'Italia, Stage 17 : Tirano - Lugano (SUI)",84.,DE LA CRUZ MELGAREJO David,0
26/05/2015,"Giro d'Italia, Stage 16 : Pinzolo - Aprica",49.,DE LA CRUZ MELGAREJO David,0
24/05/2015,"Giro d'Italia, Stage 15 : Marostica - Madonna di Campiglio",32.,DE LA CRUZ MELGAREJO David,0
23/05/2015,"Giro d'Italia, Stage 14 : Treviso - Valdobbiadene I.T.T.",120.,DE LA CRUZ MELGAREJO David,0
