team,Rider,Date of birth,rank_start,point_start,rank_end,point_end,Comments,Country
OBE,DOCKER Mitchell,02/10/1986,1132.0,35.0,800.0,71.0,,AUS
OBE,DURBRIDGE Luke,09/04/1991,269.0,260.0,234.0,282.0,,AUS
OBE,EDMONDSON Alexander,22/12/1993,1083.0,39.0,841.0,66.0,,AUS
OBE,EWAN Caleb,11/07/1994,54.0,716.0,93.0,552.0,,AUS
OBE,GERRANS Simon,16/05/1980,281.0,244.0,87.0,571.0,,AUS
OBE,HAIG Jack,06/09/1993,649.0,96.0,371.0,188.0,,AUS
OBE,HAYMAN Mathew,20/04/1978,560.0,116.0,151.0,377.0,,AUS
OBE,HEPBURN Michael,17/08/1991,501.0,136.0,919.0,57.0,,AUS
OBE,HOWSON Damien,13/08/1992,610.0,105.0,411.0,172.0,,AUS
OBE,IMPEY Daryl,06/12/1984,103.0,499.0,265.0,256.0,,RSA
OBE,JUUL JENSEN Christopher,06/07/1989,163.0,371.0,214.0,298.0,,DEN
OBE,KEUKELEIRE Jens,23/11/1988,276.0,250.0,133.0,418.0,,BEL
OBE,MATTHEWS Michael,26/09/1990,17.0,1226.0,18.0,1234.0,,AUS
OBE,MEIER Christian,21/02/1985,662.0,92.0,1332.0,25.0,,CAN
OBE,MEZGEC Luka,27/06/1988,440.0,161.0,396.0,175.0,,SLO
OBE,PLAZA MOLINA Ruben,29/02/1980,193.0,334.0,778.0,74.0,,ESP
OBE,POWER Robert,11/05/1995,586.0,111.0,761.0,77.0,,AUS
OBE,SCHULTZ Nicholas,13/09/1994,1967.0,10.0,1039.0,45.0,Trainee as from 27/07,AUS
OBE,TUFT Svein,09/05/1977,826.0,64.0,550.0,121.0,,CAN
OBE,TXURRUKA ANSOLA Amets,10/11/1982,116.0,464.0,899.0,59.0,,ESP
OBE,VERONA QUINTANILLA Carlos,04/11/1992,533.0,125.0,553.0,121.0,Contract from 1/08,ESP
OBE,YATES Adam,07/08/1992,77.0,599.0,61.0,689.0,,GBR
OBE,YATES Simon,07/08/1992,86.0,543.0,72.0,621.0,,GBR
DDD,ANTON HERNANDEZ Igor,02/03/1983,272.0,255.0,326.0,215.0,,ESP
DDD,BERHANE Natnael Teweldemedhin,05/01/1991,247.0,280.0,430.0,164.0,,ERI
DDD,BOASSON HAGEN Edvald,17/05/1987,26.0,1068.0,12.0,1348.0,,NOR
DDD,BOS Theo,22/08/1983,2725.0,3.0,,,,NED
DDD,BRAMMEIER Matthew,07/06/1985,1428.0,20.0,969.0,51.0,,IRL
DDD,CAVENDISH Mark,21/05/1985,36.0,961.0,16.0,1251.0,,GBR
DDD,CUMMINGS Stephen,19/03/1981,123.0,452.0,104.0,517.0,,GBR
DDD,DEBESAY Mekseb Abraha,16/06/1991,504.0,135.0,828.0,68.0,,ERI
DDD,DOUGALL Nicolas,21/11/1992,2211.0,7.0,956.0,53.0,,RSA
DDD,EISEL Bernhard,17/02/1981,936.0,50.0,1164.0,35.0,,AUT
DDD,EYOB Metkel,04/09/1993,1097.0,38.0,957.0,53.0,Trainee as from 29/07,ERI
DDD,FARRAR Tyler,02/06/1984,494.0,138.0,1030.0,45.0,,USA
DDD,FRAILE MATARRANZ Omar,17/07/1990,173.0,355.0,426.0,165.0,,ESP
DDD,GEBREIGZABHIER Amanuel Werkilul,17/08/1994,761.0,74.0,863.0,64.0,Trainee as from 29/07,ERI
DDD,GIBBONS Ryan,13/08/1994,1413.0,21.0,833.0,67.0,Trainee as from 29/07,RSA
DDD,HAAS Nathan,12/03/1989,349.0,202.0,204.0,315.0,,AUS
DDD,JANSE VAN RENSBURG Jacques,06/09/1987,271.0,256.0,1265.0,29.0,,RSA
DDD,JANSE VAN RENSBURG Reinardt,03/02/1989,397.0,180.0,165.0,357.0,,RSA
DDD,JIM Songezo,17/09/1990,1329.0,24.0,1172.0,35.0,,RSA
DDD,KUDUS Merhawi Gebremedhin,23/01/1994,515.0,131.0,300.0,234.0,,ERI
DDD,MEYER Cameron,11/01/1988,300.0,229.0,555.0,120.0,,AUS
DDD,NIYONSHUTI Adrien,02/01/1987,1499.0,18.0,998.0,48.0,,RWA
DDD,PAUWELS Serge,21/11/1983,194.0,333.0,223.0,291.0,,BEL
DDD,REGUIGUI Youcef,09/01/1990,255.0,273.0,745.0,79.0,,ALG
DDD,RENSHAW Mark,22/10/1982,701.0,84.0,276.0,248.0,,AUS
DDD,SBARAGLI Kristian,08/05/1990,75.0,601.0,178.0,343.0,,ITA
DDD,SIUTSOU Kanstantsin,09/08/1982,264.0,263.0,199.0,320.0,,BLR
DDD,TEKLEHAIMANOT Daniel Girmazion,10/11/1988,564.0,115.0,401.0,174.0,,ERI
DDD,THOMSON Jay Robert,12/04/1986,862.0,60.0,951.0,53.0,,RSA
DDD,VAN ZYL Johann,02/02/1991,950.0,49.0,1125.0,38.0,,RSA
DDD,VENTER Jaco,13/02/1987,1188.0,31.0,495.0,141.0,,RSA
TGA,ANDERSEN Søren Kragh,10/08/1994,224.0,304.0,351.0,201.0,,DEN
TGA,ARNDT Nikias,18/11/1991,196.0,332.0,135.0,409.0,,GER
TGA,BARGUIL Warren,28/10/1991,128.0,443.0,76.0,613.0,,FRA
TGA,CURVERS Roy,27/12/1979,361.0,197.0,613.0,106.0,,NED
TGA,DE BACKER Bert,02/04/1984,581.0,111.0,810.0,70.0,,BEL
TGA,DE KORT Koen,08/09/1982,787.0,70.0,563.0,117.0,,NED
TGA,DEGENKOLB John,07/01/1989,13.0,1412.0,97.0,550.0,,GER
TGA,DUMOULIN Tom,11/11/1990,15.0,1357.0,15.0,1260.0,,NED
TGA,FAIRLY Caleb,19/02/1987,1145.0,34.0,1951.0,10.0,Contract until 30/06,USA
TGA,FRÖHLINGER Johannes,09/06/1985,1035.0,42.0,768.0,75.0,,GER
TGA,GESCHKE Simon,13/03/1986,200.0,328.0,343.0,204.0,,GER
TGA,HAGA Chad,26/08/1988,672.0,90.0,718.0,83.0,,USA
TGA,HOEKSTRA Jochem,21/10/1992,970.0,48.0,1062.0,43.0,Trainee as from 27/07,NED
TGA,JI Cheng,15/07/1987,1430.0,20.0,1333.0,25.0,,CHN
TGA,JONES Carter,27/02/1989,1150.0,34.0,1670.0,15.0,Contract until 30/06,USA
TGA,KANTER Max,22/10/1997,,,974.0,51.0,Trainee as from 27/07,GER
TGA,LUDVIGSSON Fredrik,28/04/1994,1548.0,17.0,1145.0,37.0,,SWE
TGA,LUDVIGSSON Tobias,22/02/1991,601.0,107.0,575.0,115.0,,SWE
TGA,LUNKE Sindre Skjøstad,17/04/1993,1289.0,26.0,1178.0,35.0,,NOR
TGA,OOMEN Sam,15/08/1995,387.0,185.0,185.0,336.0,,NED
TGA,PREIDLER Georg,17/06/1990,356.0,199.0,335.0,208.0,,AUT
TGA,SINKELDAM Ramon,09/02/1989,151.0,395.0,490.0,142.0,,NED
TGA,STAMSNIJDER Tom,15/05/1985,1056.0,40.0,848.0,65.0,,NED
TGA,TEN DAM Laurens,13/11/1980,819.0,65.0,709.0,84.0,,NED
TGA,TIMMER Albert,13/06/1985,990.0,45.0,1032.0,45.0,,NED
TGA,TUSVELD Martijn,09/09/1993,1153.0,34.0,539.0,126.0,Trainee as from 27/07,NED
TGA,VAN DER HAAR Lars,23/07/1991,1251.0,28.0,1679.0,15.0,,NED
TGA,VEELERS Tom,14/09/1984,1605.0,15.0,,,,NED
TGA,WAEYTENS Zico,29/09/1991,388.0,184.0,512.0,134.0,,BEL
TGA,WALSCHEID Maximilian,13/06/1993,623.0,101.0,291.0,239.0,,GER
KAT,BELKOV Maxim,09/01/1985,764.0,73.0,670.0,91.0,,RUS
KAT,BYSTRØM Sven Erik,21/01/1992,503.0,135.0,432.0,164.0,,NOR
KAT,CHERNETSKIY Sergey,09/04/1990,443.0,160.0,144.0,390.0,,RUS
KAT,GUARNIERI Jacopo,14/08/1987,669.0,90.0,224.0,291.0,,ITA
KAT,HALLER Marco,01/04/1991,191.0,336.0,542.0,125.0,,AUT
KAT,ISAYCHEV Vladimir,21/04/1986,738.0,76.0,1244.0,30.0,,RUS
KAT,KOCHETKOV Pavel,07/03/1986,467.0,147.0,297.0,235.0,,RUS
KAT,KOZONTCHUK Dmitriy,05/04/1984,1422.0,20.0,1736.0,14.0,,RUS
KAT,KRISTOFF Alexander,05/07/1987,2.0,2737.0,6.0,1961.0,,NOR
KAT,KUZNETSOV Vyacheslav,24/06/1989,282.0,244.0,166.0,356.0,,RUS
KAT,LAGUTIN Sergey,14/01/1981,225.0,303.0,347.0,203.0,,RUS
KAT,LOSADA ALGUACIL Alberto,28/02/1982,453.0,156.0,714.0,83.0,,ESP
KAT,MACHADO Tiago Jose Pinto,18/10/1985,94.0,511.0,496.0,140.0,,POR
KAT,MAES Alexander,20/06/1993,,,1980.0,10.0,Trainee as from 9/08,BEL
KAT,MAMYKIN Matvey,31/10/1994,824.0,65.0,353.0,199.0,,RUS
KAT,MØRKØV CHRISTENSEN Michael,30/04/1985,590.0,110.0,457.0,156.0,,DEN
KAT,POLITT Nils,06/03/1994,679.0,88.0,270.0,254.0,,GER
KAT,PORSEV Alexander,21/02/1986,519.0,129.0,273.0,251.0,,RUS
KAT,RESTREPO VALENCIA Jhonatan,28/11/1994,2388.0,6.0,1008.0,48.0,,COL
KAT,RODRIGUEZ OLIVER Joaquim,12/05/1979,7.0,1750.0,38.0,884.0,,ESP
KAT,SILIN Egor,25/06/1988,347.0,202.0,272.0,251.0,,RUS
KAT,SPILAK Simon,23/06/1986,42.0,831.0,212.0,301.0,,SLO
KAT,TAARAMÄE Rein,24/04/1987,67.0,623.0,197.0,321.0,,EST
KAT,TSATEVICH Alexei,05/07/1989,189.0,339.0,312.0,228.0,,RUS
KAT,VAN DEN BROECK Jurgen,01/02/1983,165.0,366.0,518.0,133.0,,BEL
KAT,VICIOSO ARCOS Angel,13/04/1977,346.0,202.0,447.0,158.0,,ESP
KAT,VORGANOV Eduard,07/12/1982,486.0,141.0,2309.0,6.0,Contract until 31/05,RUS
KAT,VOROBYEV Anton,12/10/1990,475.0,144.0,501.0,139.0,,RUS
KAT,ZAKARIN Ilnur,15/09/1989,49.0,767.0,40.0,867.0,,RUS
TLJ,BATTAGLIN Enrico,17/11/1989,454.0,156.0,487.0,143.0,,ITA
TLJ,BENNETT George,07/04/1990,412.0,174.0,160.0,366.0,,NZL
TLJ,BOUWMAN Koen,02/12/1993,1346.0,24.0,861.0,64.0,,NED
TLJ,CAMPENAERTS Victor,28/10/1991,157.0,388.0,376.0,185.0,,BEL
TLJ,CASTELIJNS Twan,23/01/1989,935.0,51.0,1179.0,35.0,,NED
TLJ,GESINK Robert,31/05/1986,63.0,643.0,155.0,369.0,,NED
TLJ,GOOS Marc,30/11/1990,,,,,Contract until 31/07,NED
TLJ,GROENEWEGEN Dylan,21/06/1993,162.0,375.0,22.0,1160.0,,NED
TLJ,HOFLAND Moreno,31/08/1991,242.0,285.0,242.0,278.0,,NED
TLJ,JIANG Zhihui,03/03/1994,,,,,Trainee as from 1/08,CHN
TLJ,KEIZER Martijn,25/03/1988,318.0,217.0,699.0,86.0,,NED
TLJ,KELDERMAN Wilco,25/03/1991,69.0,620.0,47.0,793.0,,NED
TLJ,KRUIJSWIJK Steven,07/06/1987,72.0,610.0,82.0,594.0,,NED
TLJ,LAMMERTINK Steven,04/12/1993,986.0,46.0,1177.0,35.0,,NED
TLJ,LEEZER Tom,26/12/1985,719.0,80.0,710.0,84.0,,NED
TLJ,LINDEMAN Bert-Jan,16/06/1989,382.0,187.0,852.0,65.0,,NED
TLJ,MARTENS Paul,26/10/1983,416.0,173.0,583.0,113.0,,GER
TLJ,ROGLIC Primoz,29/10/1989,93.0,519.0,108.0,486.0,,SLO
TLJ,ROOSEN Timo,11/01/1993,603.0,107.0,510.0,135.0,,NED
TLJ,TANKINK Bram,03/12/1978,633.0,99.0,856.0,64.0,,NED
TLJ,TEUNISSEN Mike,25/08/1992,267.0,261.0,584.0,113.0,,NED
TLJ,TJALLINGII Maarten,05/11/1977,634.0,99.0,845.0,65.0,Contract until 30/06,NED
TLJ,VAN ASBROECK Tom,19/04/1990,171.0,357.0,289.0,241.0,,BEL
TLJ,VAN EMDEN Jos,18/02/1985,307.0,225.0,128.0,431.0,,NED
TLJ,VAN WINDEN Dennis,02/12/1987,1089.0,38.0,1651.0,15.0,,NED
TLJ,VANMARCKE Sep,28/07/1988,76.0,600.0,55.0,744.0,,BEL
TLJ,VERMEULEN Alexey,16/12/1994,2119.0,8.0,796.0,72.0,,USA
TLJ,WAGNER Robert,17/04/1983,1892.0,10.0,1245.0,30.0,,GER
TLJ,WYNANTS Maarten,13/05/1982,860.0,60.0,433.0,163.0,,BEL
SKY,BOSWELL Ian,07/02/1991,373.0,191.0,882.0,61.0,,USA
SKY,DEIGNAN Philip,07/09/1983,624.0,100.0,1789.0,13.0,,IRL
SKY,DOULL Owain,02/05/1993,293.0,235.0,2232.0,7.0,Trainee as from 27/07,GBR
SKY,FENN Andrew,01/07/1990,1027.0,43.0,649.0,97.0,,GBR
SKY,FROOME Chris,20/05/1985,4.0,1973.0,2.0,2552.0,,GBR
SKY,GOLAS Michal,29/04/1984,297.0,231.0,666.0,92.0,,POL
SKY,HENAO GOMEZ Sebastian,05/08/1993,277.0,249.0,285.0,243.0,,COL
SKY,HENAO MONTOYA Sergio Luis,10/12/1987,39.0,916.0,36.0,932.0,,COL
SKY,INTXAUSTI ELORRIAGA Beñat,20/03/1986,83.0,570.0,743.0,79.0,,ESP
SKY,KENNAUGH Peter,15/06/1989,213.0,316.0,114.0,467.0,,GBR
SKY,KIRYIENKA Vasil,28/06/1981,80.0,589.0,189.0,334.0,,BLR
SKY,KNEES Christian,05/03/1981,473.0,144.0,923.0,56.0,,GER
SKY,KÖNIG Leopold,15/11/1987,73.0,602.0,255.0,264.0,,CZE
SKY,KWIATKOWSKI Michal,02/06/1990,21.0,1133.0,78.0,611.0,,POL
SKY,LANDA MEANA Mikel,13/12/1989,34.0,967.0,109.0,479.0,,ESP
SKY,LOPEZ GARCIA David,13/05/1981,379.0,189.0,809.0,70.0,,ESP
SKY,MOSCON Gianni,20/04/1994,553.0,120.0,71.0,622.0,,ITA
SKY,NIEVE ITURRALDE Mikel,26/05/1984,74.0,601.0,122.0,442.0,,ESP
SKY,NORDHAUG Lars Petter,14/05/1984,203.0,324.0,462.0,154.0,,NOR
SKY,PETERS Alex,31/03/1994,751.0,75.0,862.0,64.0,,GBR
SKY,POELS Wout,01/10/1987,64.0,637.0,43.0,832.0,,NED
SKY,PUCCIO Salvatore,31/08/1989,414.0,174.0,506.0,138.0,,ITA
SKY,ROCHE Nicolas,03/07/1984,217.0,312.0,90.0,561.0,,IRL
SKY,ROWE Luke,10/03/1990,178.0,349.0,203.0,315.0,,GBR
SKY,STANNARD Ian,25/05/1987,159.0,383.0,193.0,327.0,,GBR
SKY,SWIFT Ben,05/11/1987,155.0,389.0,77.0,612.0,,GBR
SKY,THOMAS Geraint,25/05/1986,27.0,1065.0,46.0,802.0,,GBR
SKY,VAN POPPEL Danny,26/07/1993,58.0,695.0,111.0,477.0,,NED
SKY,VIVIANI Elia,07/02/1989,65.0,625.0,247.0,275.0,,ITA
SKY,ZANDIO ECHAIDE Xabier,17/03/1977,1419.0,20.0,1645.0,15.0,,ESP
TNK,BALLERINI Davide,21/09/1994,2038.0,9.0,1343.0,25.0,Trainee as from 27/07,ITA
TNK,BASKA Erik,12/01/1994,645.0,97.0,572.0,116.0,,SVK
TNK,BENNATI Daniele,24/09/1980,351.0,201.0,112.0,476.0,,ITA
TNK,BLYTHE Adam,01/10/1989,529.0,126.0,337.0,206.0,,GBR
TNK,BOARO Manuele,12/03/1987,174.0,353.0,483.0,146.0,,ITA
TNK,BODNAR Maciej,07/03/1985,211.0,318.0,176.0,344.0,,POL
TNK,BRUTT Pavel,29/01/1982,483.0,142.0,625.0,103.0,,RUS
TNK,CONTADOR VELASCO Alberto,06/12/1982,5.0,1778.0,7.0,1698.0,,ESP
TNK,FORTUNATO Lorenzo,09/05/1996,,,1874.0,12.0,Trainee as from 27/07,ITA
TNK,GATTO Oscar,01/01/1985,256.0,272.0,217.0,294.0,,ITA
TNK,GOGL Michael,04/11/1993,878.0,58.0,336.0,208.0,,AUT
TNK,HANSEN Jesper,23/10/1990,216.0,314.0,261.0,261.0,,DEN
TNK,HERNANDEZ BLAZQUEZ Jesus,28/09/1981,1607.0,15.0,997.0,48.0,,ESP
TNK,KISERLOVSKI Robert,09/08/1986,329.0,212.0,931.0,55.0,,CRO
TNK,KOLAR Michael,21/12/1992,677.0,89.0,725.0,82.0,,SVK
TNK,KREUZIGER Roman,06/05/1986,85.0,552.0,83.0,590.0,,CZE
TNK,MAJKA Rafal,12/09/1989,33.0,968.0,33.0,967.0,,POL
TNK,MCCARTHY Jay,08/09/1992,357.0,199.0,227.0,290.0,,AUS
TNK,MONTAGNOLI Andrea,27/07/1995,,,2915.0,2.0,Trainee as from 27/07,ITA
TNK,PAULINHO Sergio Miguel Moreira,26/03/1980,1055.0,40.0,1329.0,25.0,,POR
TNK,PETROV Evgeni,25/05/1978,1128.0,35.0,1043.0,44.0,,RUS
TNK,POLJANSKI Pawel,06/05/1990,524.0,128.0,787.0,74.0,,POL
TNK,ROGERS Michael,20/12/1979,283.0,243.0,,,,AUS
TNK,ROVNY Ivan,30/09/1987,991.0,45.0,537.0,126.0,,RUS
TNK,SAGAN Juraj,23/12/1988,1113.0,36.0,573.0,115.0,,SVK
TNK,SAGAN Peter,26/01/1990,3.0,2231.0,1.0,3307.0,,SVK
TNK,TOSATTO Matteo,14/05/1974,817.0,65.0,1029.0,45.0,,ITA
TNK,TROFIMOV Yury,26/01/1984,167.0,364.0,871.0,62.0,,RUS
TNK,TRUSOV Nikolai,02/07/1985,726.0,79.0,687.0,88.0,,RUS
TNK,VALGREN ANDERSEN Michael,07/02/1992,480.0,143.0,99.0,541.0,,DEN
TFS,ALAFACI Eugenio,09/08/1990,1136.0,35.0,1336.0,25.0,,ITA
TFS,ALLEGAERT Piet,20/01/1995,,,1860.0,12.0,Trainee as from 1/08,BEL
TFS,ARREDONDO MORENO Julian David,30/07/1988,325.0,213.0,1557.0,17.0,,COL
TFS,BEPPU Fumiyuki,10/04/1983,1057.0,40.0,930.0,55.0,,JPN
TFS,BERNARD Julien,17/03/1992,559.0,117.0,586.0,113.0,,FRA
TFS,BOBRIDGE Jack,13/07/1989,456.0,155.0,385.0,181.0,,AUS
TFS,BONIFAZIO Niccolo,29/10/1993,84.0,561.0,175.0,347.0,,ITA
TFS,CANCELLARA Fabian,18/03/1981,124.0,449.0,23.0,1152.0,,SUI
TFS,COLEDAN Marco,22/08/1988,868.0,59.0,872.0,62.0,,ITA
TFS,DEVOLDER Stijn,29/08/1979,253.0,273.0,1240.0,30.0,,BEL
TFS,DIDIER Laurent,19/07/1984,854.0,61.0,645.0,98.0,,LUX
TFS,FELLINE Fabio,29/03/1990,35.0,965.0,79.0,607.0,,ITA
TFS,HESJEDAL Ryder,09/12/1980,106.0,484.0,835.0,66.0,,CAN
TFS,IRIZAR ARANBURU Markel,05/02/1980,712.0,82.0,968.0,51.0,,ESP
TFS,MOLLEMA Bauke,26/11/1986,22.0,1128.0,34.0,958.0,,NED
TFS,MOSCA Jacopo,29/08/1993,2041.0,9.0,906.0,59.0,Trainee as from 29/07,ITA
TFS,NIZZOLO Giacomo,30/01/1989,43.0,826.0,10.0,1511.0,,ITA
TFS,POPOVYCH Yaroslav,04/01/1980,1127.0,35.0,1328.0,25.0,Contract until 31/05,UKR
TFS,RAST Gregory,17/01/1980,595.0,108.0,753.0,77.0,,SUI
TFS,REIJNEN Kiel,01/06/1986,403.0,176.0,631.0,102.0,,USA
TFS,SCHLECK Fränk,15/04/1980,219.0,310.0,372.0,187.0,,LUX
TFS,STETINA Peter,08/08/1987,941.0,50.0,604.0,107.0,,USA
TFS,STUYVEN Jasper,17/04/1992,444.0,160.0,129.0,428.0,,BEL
TFS,THEUNS Edward,30/04/1991,28.0,1064.0,139.0,405.0,,BEL
TFS,VAN POPPEL Boy,18/01/1988,915.0,52.0,986.0,49.0,,NED
TFS,ZOIDL Riccardo,08/04/1988,376.0,190.0,529.0,128.0,,AUT
TFS,ZUBELDIA AGIRRE Haimar,01/04/1977,319.0,216.0,384.0,182.0,,ESP
