team,Rider,Date of birth,rank_start,point_start,rank_end,point_end,Comments,Country
BEL,KEIZER Martijn,25/03/1988,722.0,76.0,594.0,102.0,Contract from 1/03,NED
BEL,KELDERMAN Wilco,25/03/1991,56.0,702.0,41.0,876.0,,NED
BEL,KRUIJSWIJK Steven,07/06/1987,476.0,127.0,145.0,374.0,,NED
BEL,LEEZER Tom,26/12/1985,272.0,232.0,665.0,87.0,,NED
BEL,MARKUS Barry,17/07/1991,298.0,209.0,564.0,109.0,,NED
BEL,MARTENS Paul,26/10/1983,78.0,563.0,194.0,309.0,,GER
BEL,MOLLEMA Bauke,26/11/1986,13.0,1357.0,27.0,1104.0,,NED
BEL,NORDHAUG Lars Petter,14/05/1984,191.0,324.0,223.0,276.0,,NOR
BEL,TANKINK Bram,03/12/1978,521.0,116.0,294.0,226.0,,NED
BEL,TANNER David,30/09/1984,822.0,61.0,923.0,52.0,,AUS
BEL,TEN DAM Laurens,13/11/1980,170.0,358.0,170.0,348.0,,NED
BEL,TJALLINGII Maarten,05/11/1977,452.0,136.0,751.0,73.0,,NED
BEL,TUSVELD Martijn,09/09/1993,1757.0,13.0,1342.0,23.0,Trainee as from 1/08,NED
BEL,VAN DER LIJKE Nick,23/09/1991,340.0,180.0,479.0,134.0,,NED
BEL,VAN EMDEN Jos,18/02/1985,293.0,212.0,299.0,223.0,,NED
BEL,VAN WINDEN Dennis,02/12/1987,2359.0,5.0,1848.0,10.0,,NED
BEL,VANMARCKE Sep,28/07/1988,97.0,491.0,39.0,887.0,,BEL
BEL,WAGNER Robert,17/04/1983,318.0,195.0,811.0,65.0,,GER
BEL,WYNANTS Maarten,13/05/1982,284.0,219.0,556.0,110.0,,BEL
BMC,ATAPUMA HURTADO Jhon Darwin,15/01/1988,156.0,374.0,596.0,102.0,,COL
BMC,BOOKWALTER Brent,16/02/1984,118.0,432.0,461.0,143.0,,USA
BMC,BURGHARDT Marcus,30/06/1983,332.0,186.0,449.0,149.0,,GER
BMC,CUMMINGS Stephen,19/03/1981,669.0,85.0,162.0,355.0,,GBR
BMC,DAVISON Luke,08/05/1990,,,1615.0,15.0,Trainee as from 1/08,AUS
BMC,DENNIS Rohan,28/05/1990,141.0,394.0,91.0,528.0,Contract from 1/08,AUS
BMC,DILLIER Silvan,03/08/1990,558.0,106.0,103.0,492.0,,SUI
BMC,EIJSSEN Yannick,26/06/1989,655.0,87.0,994.0,45.0,,BEL
BMC,EVANS Cadel,14/02/1977,44.0,771.0,18.0,1248.0,,AUS
BMC,GILBERT Philippe,05/07/1982,32.0,949.0,8.0,1696.0,,BEL
BMC,HERMANS Ben,08/06/1986,202.0,303.0,155.0,363.0,,BEL
BMC,HUSHOVD Thor,18/01/1978,59.0,690.0,432.0,156.0,,NOR
BMC,KOHLER Martin,17/07/1985,679.0,84.0,583.0,105.0,,SUI
BMC,LANDER Sebastian,11/03/1991,,,1483.0,18.0,,DEN
BMC,LODEWYCK Klaas,24/03/1988,1048.0,39.0,686.0,84.0,,BEL
BMC,MOINARD Amaël,02/02/1982,446.0,137.0,344.0,200.0,,FRA
BMC,MORABITO Steve,30/01/1983,360.0,167.0,231.0,267.0,,SUI
BMC,NERZ Dominik,25/08/1989,214.0,291.0,319.0,211.0,,GER
BMC,OSS Daniel,13/01/1987,140.0,394.0,377.0,181.0,,ITA
BMC,PHINNEY Taylor,27/06/1990,99.0,475.0,186.0,320.0,,USA
BMC,QUINZIATO Manuel,30/10/1979,550.0,108.0,411.0,164.0,,ITA
BMC,SANCHEZ GONZALEZ Samuel,05/02/1978,60.0,689.0,77.0,589.0,Contract from 1/02,ESP
BMC,SCHÄR Michael,29/09/1986,203.0,302.0,435.0,155.0,,SUI
BMC,STETINA Peter,08/08/1987,307.0,204.0,366.0,187.0,,USA
BMC,TEUNS Dylan,01/03/1992,1385.0,22.0,406.0,167.0,Trainee as from 1/08,BEL
BMC,VAN AVERMAET Greg,17/05/1985,15.0,1311.0,15.0,1330.0,,BEL
BMC,VAN GARDEREN Tejay,12/08/1988,26.0,1043.0,20.0,1183.0,,USA
BMC,VELITS Peter,21/02/1985,137.0,397.0,165.0,352.0,,SVK
BMC,VLIEGEN Loïc,20/12/1993,1817.0,12.0,532.0,117.0,Trainee as from 1/08,BEL
BMC,WARBASSE Larry,28/06/1990,1361.0,23.0,723.0,79.0,,USA
BMC,WYSS Danilo,26/08/1985,362.0,167.0,622.0,97.0,,SUI
BMC,ZABEL Rick,07/12/1993,562.0,105.0,540.0,116.0,,GER
CAN,BASSO Ivan,26/11/1977,151.0,383.0,492.0,128.0,,ITA
CAN,BENNETT George,07/04/1990,304.0,205.0,462.0,143.0,,NZL
CAN,BETTIOL Alberto,29/10/1993,1120.0,35.0,1463.0,19.0,,ITA
CAN,BODNAR Maciej,07/03/1985,480.0,126.0,328.0,207.0,,POL
CAN,BOIVIN Guillaume,25/05/1989,1518.0,18.0,605.0,100.0,,CAN
CAN,CARUSO Damiano,12/10/1987,138.0,395.0,69.0,610.0,,ITA
CAN,DE MARCHI Alessandro,19/05/1986,256.0,247.0,167.0,352.0,,ITA
CAN,FORMOLO Davide,25/10/1992,847.0,59.0,76.0,593.0,,ITA
CAN,GATTO Oscar,01/01/1985,197.0,313.0,385.0,175.0,,ITA
CAN,KING Edward,31/01/1983,877.0,55.0,1299.0,25.0,,USA
CAN,KOCH Michel,15/10/1991,878.0,55.0,539.0,116.0,,GER
CAN,KOREN Kristjan,25/11/1986,514.0,117.0,144.0,374.0,,SLO
CAN,KRIZEK Matthias,29/09/1988,1150.0,32.0,869.0,58.0,,AUT
CAN,LONGO BORGHINI Paolo,10/12/1980,892.0,53.0,765.0,71.0,,ITA
CAN,MARANGONI Alan,16/07/1984,591.0,99.0,561.0,109.0,,ITA
CAN,MARCATO Marco,11/02/1984,187.0,327.0,269.0,240.0,,ITA
CAN,MARINO Jean-Marc,15/08/1983,1134.0,33.0,730.0,77.0,,FRA
CAN,MOHORIC Matej,19/10/1994,482.0,126.0,899.0,55.0,,SLO
CAN,MOSER Moreno,25/12/1990,173.0,354.0,670.0,87.0,,ITA
CAN,RATTO Daniele,05/10/1989,242.0,262.0,893.0,55.0,,ITA
CAN,SABATINI Fabio,18/02/1985,598.0,98.0,1047.0,40.0,,ITA
CAN,SAGAN Juraj,23/12/1988,1627.0,15.0,1589.0,15.0,,SVK
CAN,SAGAN Peter,26/01/1990,3.0,2673.0,9.0,1606.0,,SVK
CAN,SALERNO Cristiano,18/02/1985,609.0,95.0,987.0,45.0,,ITA
CAN,SARMIENTO TUNARROSA Cayetano Jose,28/03/1987,463.0,132.0,1590.0,15.0,,COL
CAN,VILLELLA Davide,27/06/1991,285.0,219.0,207.0,296.0,,ITA
CAN,VIVIANI Elia,07/02/1989,35.0,836.0,83.0,547.0,,ITA
CAN,WURF Cameron,03/08/1983,516.0,117.0,433.0,156.0,,AUS
FDJ,BONNET William,25/06/1982,925.0,50.0,793.0,67.0,,FRA
FDJ,BOUCHER David,17/03/1980,577.0,101.0,873.0,57.0,,BEL
FDJ,BOUHANNI Nacer,25/07/1990,27.0,1043.0,22.0,1155.0,,FRA
FDJ,CHAVANEL Sébastien,21/03/1981,,,1203.0,30.0,,FRA
FDJ,COURTEILLE Arnaud,13/03/1989,1451.0,20.0,797.0,67.0,,FRA
FDJ,DELAGE Mickaël,06/08/1985,359.0,167.0,493.0,128.0,,FRA
FDJ,DEMARE Arnaud,26/08/1991,25.0,1056.0,11.0,1501.0,,FRA
FDJ,ELISSONDE Kenny,22/07/1991,205.0,302.0,543.0,115.0,,FRA
FDJ,FEDRIGO Pierrick,30/11/1978,167.0,362.0,502.0,126.0,,FRA
FDJ,FISCHER Murilo Antonio,16/06/1979,793.0,66.0,1118.0,35.0,,BRA
FDJ,GENIEZ Alexandre,16/04/1988,234.0,271.0,262.0,245.0,,FRA
FDJ,GESLIN Anthony,09/06/1980,128.0,408.0,886.0,55.0,,FRA
FDJ,JEANNESSON Arnold,16/01/1986,215.0,289.0,243.0,260.0,,FRA
FDJ,LADAGNOUS Matthieu,12/12/1984,91.0,512.0,459.0,145.0,,FRA
FDJ,LE BON Johan,03/10/1990,211.0,294.0,401.0,169.0,,FRA
FDJ,LE GAC Olivier,27/08/1993,2099.0,8.0,921.0,53.0,Contract from 1/08,FRA
FDJ,LECUISINIER Pierre-Henri,30/06/1993,1530.0,18.0,1182.0,32.0,,FRA
FDJ,MANGEL Laurent,22/05/1981,823.0,61.0,1206.0,30.0,,FRA
FDJ,MANZIN Lorrenzo,26/07/1994,,,1502.0,18.0,Trainee as from 1/08,FRA
FDJ,MARTIN Guillaume,09/06/1993,2436.0,5.0,1734.0,13.0,Trainee as from 1/08,FRA
FDJ,MOUREY Francis,08/12/1980,291.0,215.0,684.0,84.0,,FRA
FDJ,OFFREDO Yoann,12/11/1986,273.0,231.0,439.0,153.0,,FRA
FDJ,PICHON Laurent,19/07/1986,271.0,233.0,397.0,170.0,,FRA
FDJ,PINEAU Cédric,08/05/1985,662.0,86.0,574.0,107.0,,FRA
FDJ,PINOT Thibaut,29/05/1990,61.0,682.0,33.0,1023.0,,FRA
FDJ,ROUX Anthony,18/04/1987,121.0,427.0,212.0,289.0,,FRA
FDJ,ROY Jérémy,22/06/1983,220.0,284.0,234.0,265.0,,FRA
FDJ,SARREAU Marc,10/06/1993,2614.0,4.0,1100.0,37.0,Trainee as from 1/08,FRA
FDJ,SOUPE Geoffrey,22/03/1988,586.0,100.0,920.0,53.0,,FRA
FDJ,VAUGRENARD Benoît,05/01/1982,423.0,143.0,683.0,84.0,,FRA
FDJ,VEIKKANEN Jussi,29/03/1981,676.0,84.0,689.0,83.0,,FIN
FDJ,VICHOT Arthur,26/11/1988,58.0,694.0,111.0,463.0,,FRA
FDJ,VIENNET Emilien,06/02/1992,,,1053.0,40.0,,FRA
GRS,ACEVEDO CALLE Janier Alexis,06/12/1985,131.0,405.0,382.0,178.0,,COL
GRS,BAUER Jack,07/04/1985,206.0,298.0,339.0,204.0,,NZL
GRS,BROWN Nathan,07/07/1991,694.0,82.0,1016.0,43.0,,USA
GRS,CARDOSO Andre Fernando Santos Martins,03/09/1984,174.0,350.0,188.0,316.0,,POR
GRS,DANIELSON Tom,13/03/1978,88.0,516.0,169.0,349.0,,USA
GRS,DEKKER Thomas,06/09/1984,736.0,73.0,708.0,80.0,,NED
GRS,DENNIS Rohan,28/05/1990,141.0,394.0,91.0,528.0,Contract until 31/07,AUS
GRS,FAIRLY Caleb,19/02/1987,748.0,72.0,991.0,45.0,,USA
GRS,FARRAR Tyler,02/06/1984,70.0,603.0,65.0,631.0,,USA
GRS,FERNANDEZ DE LARREA PEREZ Koldo,13/09/1981,1614.0,15.0,965.0,47.0,,ESP
GRS,GAIMON Phillip,28/01/1986,1238.0,28.0,451.0,149.0,,USA
GRS,GIRDLESTONE Dylan,11/10/1989,997.0,43.0,2223.0,6.0,Trainee as from 1/08,RSA
GRS,HAAS Nathan,12/03/1989,567.0,104.0,95.0,523.0,,AUS
GRS,HANSEN Lasse Norman,11/02/1992,580.0,101.0,652.0,91.0,,DEN
GRS,HESJEDAL Ryder,09/12/1980,208.0,295.0,89.0,528.0,,CAN
GRS,HOWES Alex,01/01/1988,530.0,114.0,324.0,208.0,,USA
GRS,KING Benjamin,22/03/1989,1484.0,19.0,518.0,121.0,,USA
GRS,KREDER Raymond,26/11/1989,498.0,121.0,325.0,208.0,,NED
GRS,LANGEVELD Sebastian,17/01/1985,164.0,364.0,99.0,517.0,,NED
GRS,MANNION Gavin,24/08/1991,759.0,70.0,1726.0,13.0,Trainee as from 1/08,USA
GRS,MARTIN Daniel,20/08/1986,16.0,1275.0,30.0,1076.0,,IRL
GRS,MILLAR David,04/01/1977,494.0,121.0,1121.0,35.0,,GBR
GRS,MORTON Lachlan,02/01/1992,382.0,159.0,,,,AUS
GRS,NAVARDAUSKAS Ramunas,30/01/1988,260.0,243.0,46.0,806.0,,LTU
GRS,NUYENS Nick,05/05/1980,1179.0,30.0,1202.0,30.0,,BEL
GRS,SLAGTER Tom-Jelte,01/07/1989,69.0,608.0,68.0,612.0,,NED
GRS,TALANSKY Andrew,23/11/1988,46.0,755.0,88.0,534.0,,USA
GRS,VAN BAARLE Dylan,21/05/1992,330.0,188.0,143.0,379.0,,NED
GRS,VANSUMMEREN Johan,04/02/1981,711.0,79.0,728.0,77.0,,BEL
GRS,VON HOFF Steele,31/12/1987,389.0,156.0,553.0,112.0,,AUS
GRS,WEGMANN Fabian,20/06/1980,259.0,243.0,437.0,153.0,,GER
LAM,ANACONA GOMEZ Winner Andrew,11/08/1988,1452.0,20.0,198.0,308.0,,COL
LAM,BONIFAZIO Niccolo,29/10/1993,1532.0,18.0,104.0,484.0,,ITA
LAM,BONO Matteo,11/11/1983,979.0,45.0,940.0,50.0,,ITA
LAM,CATTANEO Mattia,25/10/1990,1522.0,18.0,782.0,70.0,,ITA
LAM,CIMOLAI Davide,13/08/1989,221.0,283.0,379.0,180.0,,ITA
LAM,CONTI Valerio,30/03/1993,1730.0,14.0,239.0,262.0,,ITA
LAM,COSTA Rui Alberto Faria,05/10/1986,7.0,1820.0,14.0,1367.0,,POR
LAM,CUNEGO Damiano,19/09/1981,139.0,394.0,161.0,356.0,,ITA
LAM,DODI Luca,26/05/1987,1302.0,25.0,1683.0,14.0,,ITA
LAM,DURASEK Kristijan,26/07/1987,253.0,250.0,288.0,229.0,,CRO
LAM,FAVILLI Elia,31/01/1989,358.0,168.0,995.0,45.0,,ITA
LAM,FERRARI Roberto,09/03/1983,239.0,266.0,270.0,240.0,,ITA
LAM,HORNER Chris,23/10/1971,23.0,1122.0,290.0,228.0,,USA
LAM,KOSHEVOY Ilia,20/03/1991,1056.0,39.0,1235.0,29.0,Trainee as from 1/08,BLR
LAM,MODOLO Sacha,19/06/1987,93.0,506.0,94.0,523.0,,ITA
LAM,MORI Manuele,09/08/1980,289.0,216.0,351.0,195.0,,ITA
LAM,NIEMIEC Przemyslaw,11/04/1980,73.0,582.0,118.0,438.0,,POL
LAM,OLIVEIRA Nelson Filipe Santos Simoes,06/03/1989,741.0,73.0,275.0,238.0,,POR
LAM,PALINI Andrea,16/06/1989,566.0,104.0,452.0,149.0,,ITA
LAM,POLANC Jan,06/05/1992,282.0,220.0,458.0,146.0,,SLO
LAM,POZZATO Filippo,10/09/1981,57.0,694.0,264.0,241.0,,ITA
LAM,RICHEZE ARAQUISTAIN Maximiliano Ariel,07/03/1983,179.0,337.0,745.0,74.0,,ARG
LAM,SERPA PEREZ Jose Rodolfo,17/04/1979,366.0,166.0,327.0,207.0,,COL
LAM,ULISSI Diego,15/07/1989,22.0,1132.0,53.0,691.0,,ITA
LAM,VACCHER Andrea,21/12/1988,2989.0,1.0,1159.0,33.0,Trainee as from 1/08,ITA
LAM,VALLS FERRI Rafael,25/06/1987,477.0,127.0,477.0,135.0,,ESP
LAM,WACKERMANN Luca,13/03/1992,1249.0,28.0,1097.0,37.0,,ITA
LAM,XU Gang,28/01/1984,2352.0,5.0,1295.0,25.0,,CHN
LTB,ARMEE Sander,10/12/1985,508.0,119.0,717.0,79.0,,BEL
LTB,BAK Lars Ytting,16/01/1980,274.0,230.0,302.0,219.0,,DEN
LTB,BENOOT Tiesj,11/03/1994,1216.0,30.0,315.0,214.0,Trainee as from 1/08,BEL
LTB,BOECKMANS Kris,13/02/1987,449.0,137.0,489.0,129.0,,BEL
LTB,BREEN Vegard,08/02/1990,811.0,63.0,510.0,124.0,,NOR
LTB,BROECKX Stig,10/05/1990,890.0,54.0,704.0,81.0,,BEL
LTB,DE BIE Sean,03/10/1991,826.0,61.0,659.0,89.0,,BEL
LTB,DE CLERCQ Bart,26/08/1986,245.0,259.0,654.0,90.0,,BEL
LTB,DEBUSSCHERE Jens,28/08/1989,106.0,455.0,61.0,642.0,,BEL
LTB,DEHAES Kenny,10/11/1984,107.0,451.0,307.0,217.0,,BEL
LTB,DOCKX Gert,04/07/1988,675.0,85.0,1063.0,39.0,,BEL
LTB,GALLOPIN Tony,24/05/1988,79.0,542.0,34.0,1015.0,,FRA
LTB,GREIPEL André,16/07/1982,9.0,1593.0,26.0,1110.0,,GER
LTB,HANSEN Adam,11/05/1981,296.0,209.0,174.0,340.0,,AUS
LTB,HENDERSON Gregory,10/09/1976,966.0,46.0,340.0,202.0,,NZL
LTB,KAISEN Olivier,30/04/1983,883.0,54.0,,,Contract until 10/03,BEL
LTB,LIGTHART Pim,16/06/1988,297.0,209.0,338.0,204.0,,NED
LTB,MEURISSE Xandro,31/01/1992,1725.0,14.0,1570.0,16.0,Trainee as from 1/08,BEL
LTB,MONFORT Maxime,14/01/1983,143.0,392.0,224.0,275.0,,BEL
LTB,NAESEN Oliver,16/09/1990,3077.0,1.0,445.0,151.0,Trainee as from 1/08,BEL
LTB,ROELANDTS Jürgen,02/07/1985,75.0,573.0,151.0,365.0,,BEL
LTB,SIEBERG Marcel,30/04/1982,479.0,126.0,485.0,131.0,,GER
LTB,VALLEE Boris,03/06/1993,854.0,58.0,906.0,54.0,,BEL
LTB,VAN DEN BROECK Jurgen,01/02/1983,177.0,341.0,152.0,364.0,,BEL
LTB,VAN DER SANDE Tosh,28/11/1990,859.0,57.0,419.0,162.0,,BEL
LTB,VAN GENECHTEN Jonas,16/09/1986,395.0,153.0,97.0,521.0,,BEL
LTB,VANENDERT Dennis,27/06/1988,724.0,76.0,795.0,67.0,,BEL
LTB,VANENDERT Jelle,19/02/1985,605.0,96.0,87.0,534.0,,BEL
LTB,VERVAEKE Louis,06/10/1993,1316.0,25.0,545.0,115.0,Contract from 1/07,BEL
LTB,WELLENS Tim,10/05/1991,465.0,132.0,49.0,748.0,,BEL
LTB,WILLEMS Frederik,08/09/1979,830.0,60.0,2295.0,5.0,,BEL
MOV,AMADOR BIKKAZAKOVA Andrey,29/08/1986,228.0,275.0,242.0,260.0,,CRC
MOV,ANTON HERNANDEZ Igor,02/03/1983,108.0,451.0,448.0,149.0,,ESP
MOV,CAPECCHI Eros,13/06/1986,309.0,202.0,409.0,165.0,,ITA
MOV,CASTROVIEJO NICOLAS Jonathan,27/04/1987,213.0,291.0,352.0,195.0,,ESP
MOV,DOWSETT Alex,03/10/1988,338.0,180.0,292.0,228.0,,GBR
MOV,ERVITI OLLO Imanol,15/11/1983,750.0,71.0,362.0,189.0,,ESP
MOV,GADRET John,22/04/1979,171.0,357.0,398.0,169.0,,FRA
MOV,GUTIERREZ PALACIOS Jose Ivan,27/11/1978,923.0,50.0,1840.0,10.0,,ESP
MOV,HERRADA LOPEZ Jesus,26/07/1990,136.0,399.0,131.0,409.0,,ESP
MOV,HERRADA LOPEZ Jose,01/10/1985,175.0,342.0,374.0,183.0,,ESP
MOV,INTXAUSTI ELORRIAGA Beñat,20/03/1986,52.0,737.0,133.0,401.0,,ESP
MOV,IZAGIRRE INSAUSTI Gorka,07/10/1987,294.0,212.0,213.0,289.0,,ESP
MOV,IZAGIRRE INSAUSTI Ion,04/02/1989,76.0,568.0,52.0,707.0,,ESP
MOV,LASTRAS GARCIA Pablo,20/01/1976,1428.0,20.0,663.0,87.0,,ESP
MOV,LOBATO DEL VALLE Juan Jose,30/12/1988,207.0,296.0,79.0,579.0,,ESP
MOV,MALORI Adriano,28/01/1988,129.0,408.0,115.0,453.0,,ITA
MOV,MORENO BAZAN Javier,18/07/1984,100.0,470.0,229.0,271.0,,ESP
MOV,PLAZA MOLINA Ruben,29/02/1980,163.0,366.0,639.0,94.0,,ESP
MOV,QUINTANA ROJAS Dayer Uberney,10/08/1992,,,424.0,161.0,,COL
MOV,QUINTANA ROJAS Nairo Alexander,04/02/1990,8.0,1634.0,10.0,1551.0,,COL
MOV,ROJAS GIL Jose Joaquin,08/06/1985,68.0,611.0,114.0,457.0,,ESP
MOV,SANZ UNZUE Enrique,11/09/1989,681.0,84.0,744.0,75.0,,ESP
MOV,SÜTTERLIN Jasha,04/11/1992,1000.0,43.0,506.0,126.0,,GER
MOV,SZMYD Sylwester,02/03/1978,690.0,82.0,559.0,109.0,,POL
MOV,VALVERDE BELMONTE Alejandro,25/04/1980,4.0,2403.0,1.0,3152.0,,ESP
MOV,VENTOSO ALBERDI Francisco Jose,06/05/1982,147.0,388.0,250.0,252.0,,ESP
MOV,VISCONTI Giovanni,13/01/1983,117.0,432.0,228.0,272.0,,ITA
OPQ,ALAPHILIPPE Julian,11/06/1992,735.0,74.0,160.0,358.0,,FRA
OPQ,BAKELANTS Jan,14/02/1986,33.0,905.0,127.0,417.0,,BEL
OPQ,BOONEN Tom,15/10/1980,434.0,139.0,47.0,783.0,,BEL
OPQ,BRAMBILLA Gianluca,22/08/1987,949.0,48.0,359.0,193.0,,ITA
OPQ,CAVENDISH Mark,21/05/1985,6.0,1843.0,60.0,642.0,,GBR
OPQ,DE GENDT Thomas,06/11/1986,392.0,154.0,900.0,54.0,,BEL
